5 Minutes,Flow (Veh/5 Minutes)
4/2/2020 22:10,29
4/2/2020 22:15,41
4/2/2020 22:20,39
4/2/2020 22:25,28
4/2/2020 22:30,29
4/2/2020 22:35,22
4/2/2020 22:40,25
4/2/2020 22:45,28
4/2/2020 22:50,19
4/2/2020 22:55,17
4/2/2020 23:00,14
4/2/2020 23:05,22
4/2/2020 23:10,21
4/2/2020 23:15,22
4/2/2020 23:20,18
4/2/2020 23:25,21
4/2/2020 23:30,8
4/2/2020 23:35,17
4/2/2020 23:40,16
4/2/2020 23:45,17
4/2/2020 23:50,10
4/2/2020 23:55,16
5/2/2020 0:00,11
5/2/2020 0:05,14
5/2/2020 0:10,13
5/2/2020 0:15,5
5/2/2020 0:20,11
5/2/2020 0:25,11
5/2/2020 0:30,11
5/2/2020 0:35,11
5/2/2020 0:40,7
5/2/2020 0:45,7
5/2/2020 0:50,9
5/2/2020 0:55,4
5/2/2020 1:00,6
5/2/2020 1:05,3
5/2/2020 1:10,6
5/2/2020 1:15,11
5/2/2020 1:20,3
5/2/2020 1:25,4
5/2/2020 1:30,5
5/2/2020 1:35,4
5/2/2020 1:40,1
5/2/2020 1:45,4
5/2/2020 1:50,2
5/2/2020 1:55,2
5/2/2020 2:00,7
5/2/2020 2:05,5
5/2/2020 2:10,5
5/2/2020 2:15,8
5/2/2020 2:20,6
5/2/2020 2:25,3
5/2/2020 2:30,2
5/2/2020 2:35,6
5/2/2020 2:40,7
5/2/2020 2:45,3
5/2/2020 2:50,2
5/2/2020 2:55,3
5/2/2020 3:00,1
5/2/2020 3:05,4
5/2/2020 3:10,6
5/2/2020 3:15,4
5/2/2020 3:20,7
5/2/2020 3:25,7
5/2/2020 3:30,7
5/2/2020 3:35,5
5/2/2020 3:40,6
5/2/2020 3:45,11
5/2/2020 3:50,10
5/2/2020 3:55,6
5/2/2020 4:00,6
5/2/2020 4:05,5
5/2/2020 4:10,12
5/2/2020 4:15,7
5/2/2020 4:20,5
5/2/2020 4:25,17
5/2/2020 4:30,15
5/2/2020 4:35,25
5/2/2020 4:40,38
5/2/2020 4:45,27
5/2/2020 4:50,35
5/2/2020 4:55,28
5/2/2020 5:00,32
5/2/2020 5:05,47
5/2/2020 5:10,53
5/2/2020 5:15,50
5/2/2020 5:20,59
5/2/2020 5:25,59
5/2/2020 5:30,66
5/2/2020 5:35,68
5/2/2020 5:40,81
5/2/2020 5:45,72
5/2/2020 5:50,87
5/2/2020 5:55,77
5/2/2020 6:00,83
5/2/2020 6:05,81
5/2/2020 6:10,114
5/2/2020 6:15,118
5/2/2020 6:20,160
5/2/2020 6:25,119
5/2/2020 6:30,127
5/2/2020 6:35,152
5/2/2020 6:40,170
5/2/2020 6:45,162
5/2/2020 6:50,136
5/2/2020 6:55,133
5/2/2020 7:00,144
5/2/2020 7:05,130
5/2/2020 7:10,129
5/2/2020 7:15,138
5/2/2020 7:20,128
5/2/2020 7:25,107
5/2/2020 7:30,83
5/2/2020 7:35,86
5/2/2020 7:40,77
5/2/2020 7:45,70
5/2/2020 7:50,85
5/2/2020 7:55,70
5/2/2020 8:00,79
5/2/2020 8:05,82
5/2/2020 8:10,80
5/2/2020 8:15,82
5/2/2020 8:20,85
5/2/2020 8:25,77
5/2/2020 8:30,72
5/2/2020 8:35,67
5/2/2020 8:40,66
5/2/2020 8:45,85
5/2/2020 8:50,72
5/2/2020 8:55,76
5/2/2020 9:00,89
5/2/2020 9:05,88
5/2/2020 9:10,90
5/2/2020 9:15,105
5/2/2020 9:20,105
5/2/2020 9:25,106
5/2/2020 9:30,123
5/2/2020 9:35,104
5/2/2020 9:40,114
5/2/2020 9:45,99
5/2/2020 9:50,90
5/2/2020 9:55,98
5/2/2020 10:00,97
5/2/2020 10:05,111
5/2/2020 10:10,122
5/2/2020 10:15,121
5/2/2020 10:20,113
5/2/2020 10:25,109
5/2/2020 10:30,99
5/2/2020 10:35,110
5/2/2020 10:40,110
5/2/2020 10:45,109
5/2/2020 10:50,112
5/2/2020 10:55,99
5/2/2020 11:00,91
5/2/2020 11:05,102
5/2/2020 11:10,113
5/2/2020 11:15,99
5/2/2020 11:20,107
5/2/2020 11:25,110
5/2/2020 11:30,82
5/2/2020 11:35,94
5/2/2020 11:40,115
5/2/2020 11:45,96
5/2/2020 11:50,124
5/2/2020 11:55,111
5/2/2020 12:00,100
5/2/2020 12:05,108
5/2/2020 12:10,99
5/2/2020 12:15,101
5/2/2020 12:20,104
5/2/2020 12:25,104
5/2/2020 12:30,113
5/2/2020 12:35,97
5/2/2020 12:40,87
5/2/2020 12:45,103
5/2/2020 12:50,101
5/2/2020 12:55,83
5/2/2020 13:00,91
5/2/2020 13:05,88
5/2/2020 13:10,90
5/2/2020 13:15,101
5/2/2020 13:20,103
5/2/2020 13:25,114
5/2/2020 13:30,95
5/2/2020 13:35,90
5/2/2020 13:40,110
5/2/2020 13:45,96
5/2/2020 13:50,105
5/2/2020 13:55,104
5/2/2020 14:00,91
5/2/2020 14:05,76
5/2/2020 14:10,103
5/2/2020 14:15,84
5/2/2020 14:20,102
5/2/2020 14:25,108
5/2/2020 14:30,85
5/2/2020 14:35,109
5/2/2020 14:40,130
5/2/2020 14:45,115
5/2/2020 14:50,110
5/2/2020 14:55,112
5/2/2020 15:00,112
5/2/2020 15:05,101
5/2/2020 15:10,91
5/2/2020 15:15,101
5/2/2020 15:20,107
5/2/2020 15:25,119
5/2/2020 15:30,101
5/2/2020 15:35,88
5/2/2020 15:40,93
5/2/2020 15:45,111
5/2/2020 15:50,93
5/2/2020 15:55,95
5/2/2020 16:00,90
5/2/2020 16:05,86
5/2/2020 16:10,89
5/2/2020 16:15,103
5/2/2020 16:20,116
5/2/2020 16:25,81
5/2/2020 16:30,86
5/2/2020 16:35,96
5/2/2020 16:40,94
5/2/2020 16:45,98
5/2/2020 16:50,88
5/2/2020 16:55,78
5/2/2020 17:00,89
5/2/2020 17:05,88
5/2/2020 17:10,101
5/2/2020 17:15,102
5/2/2020 17:20,104
5/2/2020 17:25,89
5/2/2020 17:30,89
5/2/2020 17:35,90
5/2/2020 17:40,90
5/2/2020 17:45,88
5/2/2020 17:50,80
5/2/2020 17:55,76
5/2/2020 18:00,73
5/2/2020 18:05,81
5/2/2020 18:10,77
5/2/2020 18:15,67
5/2/2020 18:20,93
5/2/2020 18:25,85
5/2/2020 18:30,82
5/2/2020 18:35,85
5/2/2020 18:40,96
5/2/2020 18:45,88
5/2/2020 18:50,83
5/2/2020 18:55,106
5/2/2020 19:00,92
5/2/2020 19:05,83
5/2/2020 19:10,85
5/2/2020 19:15,98
5/2/2020 19:20,88
5/2/2020 19:25,84
5/2/2020 19:30,97
5/2/2020 19:35,93
5/2/2020 19:40,97
5/2/2020 19:45,91
5/2/2020 19:50,90
5/2/2020 19:55,95
5/2/2020 20:00,78
5/2/2020 20:05,60
5/2/2020 20:10,59
5/2/2020 20:15,67
5/2/2020 20:20,60
5/2/2020 20:25,66
5/2/2020 20:30,73
5/2/2020 20:35,78
5/2/2020 20:40,70
5/2/2020 20:45,67
5/2/2020 20:50,45
5/2/2020 20:55,59
5/2/2020 21:00,56
5/2/2020 21:05,59
5/2/2020 21:10,52
5/2/2020 21:15,61
5/2/2020 21:20,52
5/2/2020 21:25,49
5/2/2020 21:30,58
5/2/2020 21:35,55
5/2/2020 21:40,62
5/2/2020 21:45,45
5/2/2020 21:50,49
5/2/2020 21:55,40
5/2/2020 22:00,40
5/2/2020 22:05,43
5/2/2020 22:10,46
5/2/2020 22:15,48
5/2/2020 22:20,42
5/2/2020 22:25,39
5/2/2020 22:30,33
5/2/2020 22:35,45
5/2/2020 22:40,31
5/2/2020 22:45,25
5/2/2020 22:50,40
5/2/2020 22:55,37
5/2/2020 23:00,40
5/2/2020 23:05,24
5/2/2020 23:10,29
5/2/2020 23:15,27
5/2/2020 23:20,27
5/2/2020 23:25,18
5/2/2020 23:30,22
5/2/2020 23:35,21
5/2/2020 23:40,24
5/2/2020 23:45,32
5/2/2020 23:50,22
5/2/2020 23:55,18
8/2/2020 0:00,15
8/2/2020 0:05,12
8/2/2020 0:10,8
8/2/2020 0:15,18
8/2/2020 0:20,11
8/2/2020 0:25,10
8/2/2020 0:30,7
8/2/2020 0:35,15
8/2/2020 0:40,7
8/2/2020 0:45,9
8/2/2020 0:50,10
8/2/2020 0:55,3
8/2/2020 1:00,6
8/2/2020 1:05,9
8/2/2020 1:10,9
8/2/2020 1:15,7
8/2/2020 1:20,5
8/2/2020 1:25,7
8/2/2020 1:30,10
8/2/2020 1:35,3
8/2/2020 1:40,8
8/2/2020 1:45,6
8/2/2020 1:50,6
8/2/2020 1:55,3
8/2/2020 2:00,8
8/2/2020 2:05,1
8/2/2020 2:10,4
8/2/2020 2:15,8
8/2/2020 2:20,9
8/2/2020 2:25,9
8/2/2020 2:30,9
8/2/2020 2:35,6
8/2/2020 2:40,8
8/2/2020 2:45,8
8/2/2020 2:50,6
8/2/2020 2:55,5
8/2/2020 3:00,4
8/2/2020 3:05,5
8/2/2020 3:10,14
8/2/2020 3:15,7
8/2/2020 3:20,4
8/2/2020 3:25,6
8/2/2020 3:30,9
8/2/2020 3:35,8
8/2/2020 3:40,8
8/2/2020 3:45,13
8/2/2020 3:50,12
8/2/2020 3:55,10
8/2/2020 4:00,9
8/2/2020 4:05,18
8/2/2020 4:10,19
8/2/2020 4:15,23
8/2/2020 4:20,13
8/2/2020 4:25,25
8/2/2020 4:30,22
8/2/2020 4:35,24
8/2/2020 4:40,38
8/2/2020 4:45,45
8/2/2020 4:50,54
8/2/2020 4:55,47
8/2/2020 5:00,74
8/2/2020 5:05,54
8/2/2020 5:10,66
8/2/2020 5:15,68
8/2/2020 5:20,65
8/2/2020 5:25,88
8/2/2020 5:30,78
8/2/2020 5:35,92
8/2/2020 5:40,106
8/2/2020 5:45,91
8/2/2020 5:50,116
8/2/2020 5:55,109
8/2/2020 6:00,96
8/2/2020 6:05,119
8/2/2020 6:10,123
8/2/2020 6:15,127
8/2/2020 6:20,151
8/2/2020 6:25,157
8/2/2020 6:30,146
8/2/2020 6:35,170
8/2/2020 6:40,171
8/2/2020 6:45,164
8/2/2020 6:50,140
8/2/2020 6:55,129
8/2/2020 7:00,136
8/2/2020 7:05,142
8/2/2020 7:10,133
8/2/2020 7:15,112
8/2/2020 7:20,97
8/2/2020 7:25,89
8/2/2020 7:30,81
8/2/2020 7:35,81
8/2/2020 7:40,90
8/2/2020 7:45,80
8/2/2020 7:50,70
8/2/2020 7:55,86
8/2/2020 8:00,88
8/2/2020 8:05,72
8/2/2020 8:10,76
8/2/2020 8:15,75
8/2/2020 8:20,71
8/2/2020 8:25,75
8/2/2020 8:30,72
8/2/2020 8:35,83
8/2/2020 8:40,78
8/2/2020 8:45,82
8/2/2020 8:50,72
8/2/2020 8:55,80
8/2/2020 9:00,86
8/2/2020 9:05,88
8/2/2020 9:10,84
8/2/2020 9:15,105
8/2/2020 9:20,100
8/2/2020 9:25,113
8/2/2020 9:30,103
8/2/2020 9:35,114
8/2/2020 9:40,129
8/2/2020 9:45,107
8/2/2020 9:50,126
8/2/2020 9:55,94
8/2/2020 10:00,102
8/2/2020 10:05,120
8/2/2020 10:10,102
8/2/2020 10:15,97
8/2/2020 10:20,93
8/2/2020 10:25,111
8/2/2020 10:30,111
8/2/2020 10:35,99
8/2/2020 10:40,115
8/2/2020 10:45,106
8/2/2020 10:50,112
8/2/2020 10:55,98
8/2/2020 11:00,104
8/2/2020 11:05,88
8/2/2020 11:10,97
8/2/2020 11:15,108
8/2/2020 11:20,119
8/2/2020 11:25,98
8/2/2020 11:30,111
8/2/2020 11:35,112
8/2/2020 11:40,104
8/2/2020 11:45,109
8/2/2020 11:50,102
8/2/2020 11:55,117
8/2/2020 12:00,89
8/2/2020 12:05,86
8/2/2020 12:10,94
8/2/2020 12:15,88
8/2/2020 12:20,93
8/2/2020 12:25,118
8/2/2020 12:30,106
8/2/2020 12:35,105
8/2/2020 12:40,116
8/2/2020 12:45,99
8/2/2020 12:50,105
8/2/2020 12:55,90
8/2/2020 13:00,84
8/2/2020 13:05,88
8/2/2020 13:10,90
8/2/2020 13:15,102
8/2/2020 13:20,94
8/2/2020 13:25,93
8/2/2020 13:30,99
8/2/2020 13:35,102
8/2/2020 13:40,95
8/2/2020 13:45,103
8/2/2020 13:50,81
8/2/2020 13:55,59
8/2/2020 14:00,81
8/2/2020 14:05,94
8/2/2020 14:10,74
8/2/2020 14:15,90
8/2/2020 14:20,109
8/2/2020 14:25,123
8/2/2020 14:30,92
8/2/2020 14:35,97
8/2/2020 14:40,111
8/2/2020 14:45,119
8/2/2020 14:50,103
8/2/2020 14:55,94
8/2/2020 15:00,69
8/2/2020 15:05,108
8/2/2020 15:10,86
8/2/2020 15:15,82
8/2/2020 15:20,97
8/2/2020 15:25,89
8/2/2020 15:30,113
8/2/2020 15:35,92
8/2/2020 15:40,96
8/2/2020 15:45,100
8/2/2020 15:50,94
8/2/2020 15:55,89
8/2/2020 16:00,97
8/2/2020 16:05,77
8/2/2020 16:10,98
8/2/2020 16:15,95
8/2/2020 16:20,75
8/2/2020 16:25,83
8/2/2020 16:30,92
8/2/2020 16:35,87
8/2/2020 16:40,84
8/2/2020 16:45,94
8/2/2020 16:50,79
8/2/2020 16:55,74
8/2/2020 17:00,83
8/2/2020 17:05,84
8/2/2020 17:10,99
8/2/2020 17:15,96
8/2/2020 17:20,87
8/2/2020 17:25,113
8/2/2020 17:30,87
8/2/2020 17:35,65
8/2/2020 17:40,91
8/2/2020 17:45,80
8/2/2020 17:50,80
8/2/2020 17:55,72
8/2/2020 18:00,84
8/2/2020 18:05,72
8/2/2020 18:10,90
8/2/2020 18:15,70
8/2/2020 18:20,89
8/2/2020 18:25,70
8/2/2020 18:30,79
8/2/2020 18:35,71
8/2/2020 18:40,67
8/2/2020 18:45,68
8/2/2020 18:50,61
8/2/2020 18:55,70
8/2/2020 19:00,67
8/2/2020 19:05,54
8/2/2020 19:10,58
8/2/2020 19:15,67
8/2/2020 19:20,60
8/2/2020 19:25,51
8/2/2020 19:30,74
8/2/2020 19:35,59
8/2/2020 19:40,70
8/2/2020 19:45,54
8/2/2020 19:50,52
8/2/2020 19:55,58
8/2/2020 20:00,66
8/2/2020 20:05,51
8/2/2020 20:10,52
8/2/2020 20:15,56
8/2/2020 20:20,56
8/2/2020 20:25,47
8/2/2020 20:30,37
8/2/2020 20:35,52
8/2/2020 20:40,43
8/2/2020 20:45,39
8/2/2020 20:50,44
8/2/2020 20:55,40
8/2/2020 21:00,38
8/2/2020 21:05,33
8/2/2020 21:10,30
8/2/2020 21:15,46
8/2/2020 21:20,46
8/2/2020 21:25,42
8/2/2020 21:30,38
8/2/2020 21:35,34
8/2/2020 21:40,31
8/2/2020 21:45,38
8/2/2020 21:50,36
8/2/2020 21:55,26
8/2/2020 22:00,23
8/2/2020 22:05,21
8/2/2020 22:10,31
8/2/2020 22:15,22
8/2/2020 22:20,23
8/2/2020 22:25,29
8/2/2020 22:30,22
8/2/2020 22:35,28
8/2/2020 22:40,16
8/2/2020 22:45,13
8/2/2020 22:50,18
8/2/2020 22:55,16
8/2/2020 23:00,19
8/2/2020 23:05,26
8/2/2020 23:10,10
8/2/2020 23:15,12
8/2/2020 23:20,20
8/2/2020 23:25,14
8/2/2020 23:30,14
8/2/2020 23:35,17
8/2/2020 23:40,8
8/2/2020 23:45,13
8/2/2020 23:50,16
8/2/2020 23:55,12
9/2/2020 0:00,6
9/2/2020 0:05,13
9/2/2020 0:10,5
9/2/2020 0:15,9
9/2/2020 0:20,3
9/2/2020 0:25,16
9/2/2020 0:30,10
9/2/2020 0:35,5
9/2/2020 0:40,9
9/2/2020 0:45,11
9/2/2020 0:50,5
9/2/2020 0:55,6
9/2/2020 1:00,4
9/2/2020 1:05,7
9/2/2020 1:10,6
9/2/2020 1:15,4
9/2/2020 1:20,3
9/2/2020 1:25,5
9/2/2020 1:30,5
9/2/2020 1:35,2
9/2/2020 1:40,5
9/2/2020 1:45,3
9/2/2020 1:50,2
9/2/2020 1:55,3
9/2/2020 2:00,6
9/2/2020 2:05,6
9/2/2020 2:10,2
9/2/2020 2:15,8
9/2/2020 2:20,3
9/2/2020 2:25,6
9/2/2020 2:30,4
9/2/2020 2:35,5
9/2/2020 2:40,7
9/2/2020 2:45,4
9/2/2020 2:50,10
9/2/2020 2:55,4
9/2/2020 3:00,8
9/2/2020 3:05,13
9/2/2020 3:10,4
9/2/2020 3:15,2
9/2/2020 3:20,3
9/2/2020 3:25,3
9/2/2020 3:30,5
9/2/2020 3:35,5
9/2/2020 3:40,11
9/2/2020 3:45,4
9/2/2020 3:50,5
9/2/2020 3:55,8
9/2/2020 4:00,14
9/2/2020 4:05,10
9/2/2020 4:10,9
9/2/2020 4:15,10
9/2/2020 4:20,14
9/2/2020 4:25,23
9/2/2020 4:30,17
9/2/2020 4:35,23
9/2/2020 4:40,27
9/2/2020 4:45,28
9/2/2020 4:50,52
9/2/2020 4:55,40
9/2/2020 5:00,72
9/2/2020 5:05,52
9/2/2020 5:10,62
9/2/2020 5:15,62
9/2/2020 5:20,61
9/2/2020 5:25,79
9/2/2020 5:30,74
9/2/2020 5:35,100
9/2/2020 5:40,117
9/2/2020 5:45,108
9/2/2020 5:50,110
9/2/2020 5:55,93
9/2/2020 6:00,118
9/2/2020 6:05,110
9/2/2020 6:10,122
9/2/2020 6:15,128
9/2/2020 6:20,146
9/2/2020 6:25,154
9/2/2020 6:30,160
9/2/2020 6:35,169
9/2/2020 6:40,145
9/2/2020 6:45,180
9/2/2020 6:50,127
9/2/2020 6:55,127
9/2/2020 7:00,152
9/2/2020 7:05,129
9/2/2020 7:10,134
9/2/2020 7:15,95
9/2/2020 7:20,93
9/2/2020 7:25,76
9/2/2020 7:30,76
9/2/2020 7:35,88
9/2/2020 7:40,87
9/2/2020 7:45,71
9/2/2020 7:50,71
9/2/2020 7:55,76
9/2/2020 8:00,68
9/2/2020 8:05,67
9/2/2020 8:10,62
9/2/2020 8:15,70
9/2/2020 8:20,71
9/2/2020 8:25,65
9/2/2020 8:30,61
9/2/2020 8:35,72
9/2/2020 8:40,61
9/2/2020 8:45,66
9/2/2020 8:50,72
9/2/2020 8:55,70
9/2/2020 9:00,76
9/2/2020 9:05,85
9/2/2020 9:10,84
9/2/2020 9:15,87
9/2/2020 9:20,107
9/2/2020 9:25,92
9/2/2020 9:30,96
9/2/2020 9:35,87
9/2/2020 9:40,111
9/2/2020 9:45,110
9/2/2020 9:50,108
9/2/2020 9:55,114
9/2/2020 10:00,96
9/2/2020 10:05,96
9/2/2020 10:10,106
9/2/2020 10:15,115
9/2/2020 10:20,115
9/2/2020 10:25,108
9/2/2020 10:30,110
9/2/2020 10:35,126
9/2/2020 10:40,100
9/2/2020 10:45,122
9/2/2020 10:50,112
9/2/2020 10:55,112
9/2/2020 11:00,108
9/2/2020 11:05,101
9/2/2020 11:10,102
9/2/2020 11:15,101
9/2/2020 11:20,112
9/2/2020 11:25,101
9/2/2020 11:30,101
9/2/2020 11:35,90
9/2/2020 11:40,100
9/2/2020 11:45,117
9/2/2020 11:50,118
9/2/2020 11:55,88
9/2/2020 12:00,100
9/2/2020 12:05,91
9/2/2020 12:10,86
9/2/2020 12:15,101
9/2/2020 12:20,96
9/2/2020 12:25,92
9/2/2020 12:30,91
9/2/2020 12:35,93
9/2/2020 12:40,75
9/2/2020 12:45,97
9/2/2020 12:50,83
9/2/2020 12:55,99
9/2/2020 13:00,91
9/2/2020 13:05,98
9/2/2020 13:10,82
9/2/2020 13:15,103
9/2/2020 13:20,85
9/2/2020 13:25,85
9/2/2020 13:30,83
9/2/2020 13:35,89
9/2/2020 13:40,88
9/2/2020 13:45,115
9/2/2020 13:50,89
9/2/2020 13:55,92
9/2/2020 14:00,84
9/2/2020 14:05,96
9/2/2020 14:10,105
9/2/2020 14:15,98
9/2/2020 14:20,101
9/2/2020 14:25,108
9/2/2020 14:30,105
9/2/2020 14:35,89
9/2/2020 14:40,116
9/2/2020 14:45,106
9/2/2020 14:50,103
9/2/2020 14:55,92
9/2/2020 15:00,110
9/2/2020 15:05,90
9/2/2020 15:10,107
9/2/2020 15:15,58
9/2/2020 15:20,117
9/2/2020 15:25,112
9/2/2020 15:30,114
9/2/2020 15:35,102
9/2/2020 15:40,104
9/2/2020 15:45,117
9/2/2020 15:50,90
9/2/2020 15:55,93
9/2/2020 16:00,99
9/2/2020 16:05,106
9/2/2020 16:10,101
9/2/2020 16:15,97
9/2/2020 16:20,71
9/2/2020 16:25,107
9/2/2020 16:30,82
9/2/2020 16:35,78
9/2/2020 16:40,93
9/2/2020 16:45,90
9/2/2020 16:50,95
9/2/2020 16:55,82
9/2/2020 17:00,86
9/2/2020 17:05,90
9/2/2020 17:10,84
9/2/2020 17:15,106
9/2/2020 17:20,91
9/2/2020 17:25,102
9/2/2020 17:30,86
9/2/2020 17:35,86
9/2/2020 17:40,92
9/2/2020 17:45,86
9/2/2020 17:50,76
9/2/2020 17:55,74
9/2/2020 18:00,63
9/2/2020 18:05,78
9/2/2020 18:10,79
9/2/2020 18:15,64
9/2/2020 18:20,22
9/2/2020 18:25,102
9/2/2020 18:30,105
9/2/2020 18:35,97
9/2/2020 18:40,70
9/2/2020 18:45,72
9/2/2020 18:50,83
9/2/2020 18:55,62
9/2/2020 19:00,77
9/2/2020 19:05,80
9/2/2020 19:10,97
9/2/2020 19:15,77
9/2/2020 19:20,75
9/2/2020 19:25,77
9/2/2020 19:30,66
9/2/2020 19:35,60
9/2/2020 19:40,54
9/2/2020 19:45,65
9/2/2020 19:50,61
9/2/2020 19:55,54
9/2/2020 20:00,55
9/2/2020 20:05,71
9/2/2020 20:10,60
9/2/2020 20:15,51
9/2/2020 20:20,60
9/2/2020 20:25,63
9/2/2020 20:30,49
9/2/2020 20:35,46
9/2/2020 20:40,52
9/2/2020 20:45,49
9/2/2020 20:50,50
9/2/2020 20:55,53
9/2/2020 21:00,47
9/2/2020 21:05,31
9/2/2020 21:10,42
9/2/2020 21:15,43
9/2/2020 21:20,48
9/2/2020 21:25,53
9/2/2020 21:30,34
9/2/2020 21:35,39
9/2/2020 21:40,36
9/2/2020 21:45,30
9/2/2020 21:50,32
9/2/2020 21:55,31
9/2/2020 22:00,28
9/2/2020 22:05,27
9/2/2020 22:10,39
9/2/2020 22:15,43
9/2/2020 22:20,32
9/2/2020 22:25,28
9/2/2020 22:30,26
9/2/2020 22:35,25
9/2/2020 22:40,23
9/2/2020 22:45,27
9/2/2020 22:50,30
9/2/2020 22:55,20
9/2/2020 23:00,17
9/2/2020 23:05,19
9/2/2020 23:10,27
9/2/2020 23:15,13
9/2/2020 23:20,23
9/2/2020 23:25,10
9/2/2020 23:30,13
9/2/2020 23:35,10
9/2/2020 23:40,12
9/2/2020 23:45,12
9/2/2020 23:50,14
9/2/2020 23:55,6
10/2/2020 0:00,14
10/2/2020 0:05,12
10/2/2020 0:10,10
10/2/2020 0:15,9
10/2/2020 0:20,11
10/2/2020 0:25,9
10/2/2020 0:30,8
10/2/2020 0:35,6
10/2/2020 0:40,7
10/2/2020 0:45,12
10/2/2020 0:50,6
10/2/2020 0:55,7
10/2/2020 1:00,10
10/2/2020 1:05,2
10/2/2020 1:10,7
10/2/2020 1:15,4
10/2/2020 1:20,3
10/2/2020 1:25,5
10/2/2020 1:30,6
10/2/2020 1:35,5
10/2/2020 1:40,7
10/2/2020 1:45,9
10/2/2020 1:50,6
10/2/2020 1:55,2
10/2/2020 2:00,5
10/2/2020 2:05,4
10/2/2020 2:10,4
10/2/2020 2:15,4
10/2/2020 2:20,4
10/2/2020 2:25,2
10/2/2020 2:30,6
10/2/2020 2:35,1
10/2/2020 2:40,9
10/2/2020 2:45,7
10/2/2020 2:50,5
10/2/2020 2:55,3
10/2/2020 3:00,3
10/2/2020 3:05,2
10/2/2020 3:10,3
10/2/2020 3:15,3
10/2/2020 3:20,7
10/2/2020 3:25,5
10/2/2020 3:30,5
10/2/2020 3:35,5
10/2/2020 3:40,5
10/2/2020 3:45,7
10/2/2020 3:50,10
10/2/2020 3:55,9
10/2/2020 4:00,5
10/2/2020 4:05,9
10/2/2020 4:10,14
10/2/2020 4:15,14
10/2/2020 4:20,13
10/2/2020 4:25,31
10/2/2020 4:30,18
10/2/2020 4:35,28
10/2/2020 4:40,37
10/2/2020 4:45,37
10/2/2020 4:50,40
10/2/2020 4:55,50
10/2/2020 5:00,42
10/2/2020 5:05,54
10/2/2020 5:10,59
10/2/2020 5:15,57
10/2/2020 5:20,64
10/2/2020 5:25,65
10/2/2020 5:30,78
10/2/2020 5:35,92
10/2/2020 5:40,106
10/2/2020 5:45,98
10/2/2020 5:50,108
10/2/2020 5:55,86
10/2/2020 6:00,129
10/2/2020 6:05,104
10/2/2020 6:10,134
10/2/2020 6:15,140
10/2/2020 6:20,150
10/2/2020 6:25,126
10/2/2020 6:30,149
10/2/2020 6:35,185
10/2/2020 6:40,163
10/2/2020 6:45,148
10/2/2020 6:50,136
10/2/2020 6:55,123
10/2/2020 7:00,127
10/2/2020 7:05,123
10/2/2020 7:10,131
10/2/2020 7:15,138
10/2/2020 7:20,96
10/2/2020 7:25,104
10/2/2020 7:30,82
10/2/2020 7:35,71
10/2/2020 7:40,75
10/2/2020 7:45,76
10/2/2020 7:50,66
10/2/2020 7:55,67
10/2/2020 8:00,68
10/2/2020 8:05,89
10/2/2020 8:10,86
10/2/2020 8:15,93
10/2/2020 8:20,57
10/2/2020 8:25,75
10/2/2020 8:30,60
10/2/2020 8:35,79
10/2/2020 8:40,73
10/2/2020 8:45,70
10/2/2020 8:50,74
10/2/2020 8:55,62
10/2/2020 9:00,83
10/2/2020 9:05,79
10/2/2020 9:10,80
10/2/2020 9:15,101
10/2/2020 9:20,94
10/2/2020 9:25,109
10/2/2020 9:30,111
10/2/2020 9:35,112
10/2/2020 9:40,124
10/2/2020 9:45,99
10/2/2020 9:50,119
10/2/2020 9:55,110
10/2/2020 10:00,95
10/2/2020 10:05,104
10/2/2020 10:10,104
10/2/2020 10:15,100
10/2/2020 10:20,133
10/2/2020 10:25,104
10/2/2020 10:30,120
10/2/2020 10:35,112
10/2/2020 10:40,129
10/2/2020 10:45,100
10/2/2020 10:50,111
10/2/2020 10:55,103
10/2/2020 11:00,110
10/2/2020 11:05,107
10/2/2020 11:10,109
10/2/2020 11:15,116
10/2/2020 11:20,125
10/2/2020 11:25,107
10/2/2020 11:30,99
10/2/2020 11:35,115
10/2/2020 11:40,115
10/2/2020 11:45,83
10/2/2020 11:50,90
10/2/2020 11:55,89
10/2/2020 12:00,111
10/2/2020 12:05,73
10/2/2020 12:10,83
10/2/2020 12:15,92
10/2/2020 12:20,100
10/2/2020 12:25,97
10/2/2020 12:30,93
10/2/2020 12:35,110
10/2/2020 12:40,109
10/2/2020 12:45,109
10/2/2020 12:50,105
10/2/2020 12:55,92
10/2/2020 13:00,87
10/2/2020 13:05,105
10/2/2020 13:10,61
10/2/2020 13:15,101
10/2/2020 13:20,104
10/2/2020 13:25,91
10/2/2020 13:30,91
10/2/2020 13:35,90
10/2/2020 13:40,95
10/2/2020 13:45,110
10/2/2020 13:50,111
10/2/2020 13:55,98
10/2/2020 14:00,103
10/2/2020 14:05,89
10/2/2020 14:10,108
10/2/2020 14:15,109
10/2/2020 14:20,103
10/2/2020 14:25,99
10/2/2020 14:30,107
10/2/2020 14:35,97
10/2/2020 14:40,94
10/2/2020 14:45,104
10/2/2020 14:50,116
10/2/2020 14:55,86
10/2/2020 15:00,110
10/2/2020 15:05,94
10/2/2020 15:10,102
10/2/2020 15:15,95
10/2/2020 15:20,79
10/2/2020 15:25,111
10/2/2020 15:30,86
10/2/2020 15:35,106
10/2/2020 15:40,117
